Entité,Tatouage,Code Exploitant,Axe,Sens,Pr,Famille ,Type famille,Description de l'équipement,Type d'axe,Axe 2aire,État,Local,Équipement parent,Tunnel,Latitude,Longitude,Mise en service le,Sirius 3.0
AGER_OUEST_N,L10.162X,NS/NR03S,A14,W,"3,0751",LOCAL,LOCAL-NICHE,Niche sécurité NSW-003 - PAU NR03S - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,900837","2,204347",,Non
AGER_OUEST_N,L10.163Y,NS/NR03T,A14,W,"3,0542",LOCAL,LOCAL-NICHE,Niche sécurité NSW-004 - PAU NR03T - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,900276","2,207206",,Non
AGER_OUEST_N,L10.164A,NS/NR03U,A14,W,"3,0304",LOCAL,LOCAL-NICHE,Niche sécurité NSW-005 - PAU NR03U - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,899685","2,210592",,Non
AGER_OUEST_N,L10.165C,NS/NR03V,A14,W,"3,014",LOCAL,LOCAL-NICHE,Niche sécurité NSW-006 - PAU NR03V - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,899208","2,212794",,Non
AGER_OUEST_N,L10.166D,NS/NR02R,A14,W,"2,0916",LOCAL,LOCAL-NICHE,Niche sécurité NSW-007 - PAU NR02R - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,89854","2,215508",,Non
AGER_OUEST_N,L10.167E,NS/NR02S,A14,W,"2,0783",LOCAL,LOCAL-NICHE,Niche sécurité NSW-008 - PAU NR02S - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,898098","2,217297",,Non
AGER_OUEST_N,L10.168F,NS/NR02T,A14,W,"2,0568",LOCAL,LOCAL-NICHE,Niche sécurité NSW-009 - PAU NR02T - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,897263","2,220106",,Non
AGER_OUEST_N,L10.169G,NS/NR02U,A14,W,"2,0337",LOCAL,LOCAL-NICHE,Niche sécurité NSW-010 - PAU NR02U - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,89646","2,223003",,Non
AGER_OUEST_N,L10.171J,NS/NR02V,A14,W,"2,0267",LOCAL,LOCAL-NICHE,Niche sécurité NSW-011 - PAU NR02V - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,89624","2,223778",,Non
AGER_OUEST_N,L10.172K,NS/NR02X,N314,W,"2,0049",LOCAL,LOCAL-NICHE,Niche sécurité NSW-501 - PAU NR02X - Tunnel de Nanterre-La Défense,S,A14,EXPLOI,,,LA_DEFENSE,"48,895073","2,227106",,Non
AGER_OUEST_N,L10.173L,NS/NR01X,N314,W,"1,0909",LOCAL,LOCAL-NICHE,Niche sécurité NSW-502 - PAU NR01X - Tunnel de Nanterre-La Défense,S,A14,EXPLOI,,,LA_DEFENSE,"48,89435","2,227169",,Non
AGER_OUEST_N,L10.174M,NS/NR02W,A14,W,"2,0012",LOCAL,LOCAL-NICHE,Niche sécurité NSW-012 - PAU NR02W - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,895164","2,226675",,Non
AGER_OUEST_N,L10.175N,NS/NR01R,A14,W,"1,0836",LOCAL,LOCAL-NICHE,Niche sécurité NSW-013 - PAU NR01R - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,894444","2,229225",,Non
AGER_OUEST_N,L10.176P,NS/NR01S,A14,W,"1,0671",LOCAL,LOCAL-NICHE,Niche sécurité NSW-014 - PAU NR01S - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,893745","2,231197",,Non
AGER_OUEST_N,L10.177R,NS/NR01T,A14,W,"1,0453",LOCAL,LOCAL-NICHE,Niche sécurité NSW-015 - PAU NR01T - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,892757","2,233789",,Non
AGER_OUEST_N,L10.178S,NS/NR01U,A14,W,"1,0241",LOCAL,LOCAL-NICHE,Niche sécurité NSW-016 - PAU NR01U - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,892014","2,236644",,Non
AGER_OUEST_N,L10.179T,NS/NR01V,A14,W,"1,0054",LOCAL,LOCAL-NICHE,Niche sécurité NSW-017 - PAU NR01V - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,891415","2,238781",,Non
AGER_OUEST_N,L10.181V,NS/NR00R,A14,W,"0,085",LOCAL,LOCAL-NICHE,Niche sécurité NSW-018 - PAU NR00R - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,89066","2,241228",,Non
AGER_OUEST_N,L10.182W,NS/NR00S,A14,W,"0,0668",LOCAL,LOCAL-NICHE,Niche sécurité NSW-019 - PAU NR00S - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,890305","2,242536",,Non
AGER_OUEST_N,L10.183X,NS/NM00S,N1013,W,"0,002",LOCAL,LOCAL-NICHE,Niche sécurité NSW-703 - PAU NM00S - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,889583","2,244156",,Non
AGER_OUEST_N,L10.184Y,NS/NR00T,A14,W,"0,05",LOCAL,LOCAL-NICHE,Niche sécurité NSW-020 - PAU NR00T - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,88778","2,249936",,Non
AGER_OUEST_N,L10.185A,NS/NV00R,A14,W,"0,0389",LOCAL,LOCAL-NICHE,Niche sécurité NSW-021 - PAU NV00R - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,887318","2,251353",,Non
AGER_OUEST_N,L10.186C,NS/NV00S,A14,W,"0,0272",LOCAL,LOCAL-NICHE,Niche sécurité NSW-022 - PAU NV00S - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,888107","2,249206",,Non
AGER_OUEST_N,L10.187D,NS/NR00U,A14,W,"0,021",LOCAL,LOCAL-NICHE,Niche sécurité NSW-023 - PAU NR00U - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,887833","2,250369",,Non
AGER_OUEST_N,L10.188E,PC_ST14.8,A14,Y,"4,03",LOCAL,LOCAL-PC,PC NAN + ST 14.8 - Nanterre,,,EXPLOI,,,HORS_TUNNEL,"48,903816","2,197608",01/11/1995,Non
AGER_OUEST_B,L10.189F,LC ROC_ST12.1,A13,W,"12,0205",LOCAL,LOCAL-LC,LC ROC + ST 12.1 - Rocquencourt,,,EXPLOI,,,HORS_TUNNEL,"48,84107","2,104314",,Non
AGER_OUEST_B,L10.191H,ST12.2,A12,W,"2,0315",LOCAL,LOCAL-ST,ST 12.2,,,EXPLOI,,,HORS_TUNNEL,"48,828453","2,079531",,Non
AGER_OUEST_B,L10.192J,ST12.3,A12,W,"5,032",LOCAL,LOCAL-ST,ST 12.3,,,EXPLOI,,,FONTENAY,"48,80631","2,052425",,Non
AGER_OUEST_B,L10.193K,PL_REPUBLIQUE,A12,W,"5,032",LOCAL,LOCAL-PL,PL REPUBLIQUE - Bois d'Arcy,,,EXPLOI,,,FONTENAY,"48,80634","2,052361",,Non
AGER_OUEST_N,L10.194L,ST86.15,A86OUEST,E,"78,07",LOCAL,LOCAL-ST,ST 86.15,,,EXPLOI,,,NANTERRE_CENTRE,"48,895016","2,191475",,Non
AGER_OUEST_B,L10.195M,ST86.16,A86OUEST,E,"76,0536",LOCAL,LOCAL-ST,LTU ACACIAS / ST 86.16,,,EXPLOI,,L10.332A,BELLE-RIVE,"48,88373","2,16515",,Non
AGER_OUEST_B,L10.196N,ST86.17,A86OUEST,E,"75,0266",LOCAL,LOCAL-ST,LTU STADE / ST 86.17,,,EXPLOI,,L10.334D,LA_JONCHERE,"48,87425","2,157503",,Non
AGER_OUEST_N,L10.197P,NS/NV00T,N1014,W,"0,0275",LOCAL,LOCAL-NICHE,Niche sécurité NSW-901 - PAU NV00T - Tunnel de Nanterre-La Défense,S,A14,EXPLOI,,,LA_DEFENSE,"48,886936","2,251947",,Non
AGER_OUEST_N,L10.198R,NS/NR00V,A14,W,"0,0103",LOCAL,LOCAL-NICHE,Niche sécurité NSW-024 - PAU NR00V - Tunnel de Nanterre-La Défense,LC,,EXPLOI,,,LA_DEFENSE,"48,88779","2,250486",,Non
AGER_OUEST_N,L10.201U,NS/NV00A,N1014,Y,"0,007",LOCAL,LOCAL-NICHE,Niche sécurité NSY-901 - PAU NV00A - Tunnel de Nanterre-La Défense,E,A14,EXPLOI,,,LA_DEFENSE,"48,88779","2,25275",,Non
AGER_OUEST_N,L10.202V,ST14.3,A14,Y,"1,09",LOCAL,LOCAL-ST,LTU B NORD / ST 14.3,,,EXPLOI,,L10.296H,LA_DEFENSE,"48,895214","2,228639",,Non
AGER_OUEST_N,L10.203W,ST14.4,A14,W,"1,09",LOCAL,LOCAL-ST,LTU B SUD / ST 14.4,,,EXPLOI,,L10.291C,LA_DEFENSE,"48,894684","2,228261",,Non
AGER_OUEST_N,L10.204X,ST14.5,A14,Y,"3,01",LOCAL,LOCAL-ST,LTU C NORD / ST 14.5,,,EXPLOI,,L10.292D,LA_DEFENSE,"48,89904","2,215147",,Non
AGER_OUEST_N,L10.205Y,ST14.6,A14,Y,"3,08",LOCAL,LOCAL-ST,LTU D NORD / ST 14.6,,,EXPLOI,,L10.293E,LA_DEFENSE,"48,901287","2,205661",,Non
AGER_OUEST_N,L10.206A,ST14.7,A14,W,"3,08",LOCAL,LOCAL-ST,LTU D SUD / ST 14.7,,,EXPLOI,,L10.295G,LA_DEFENSE,"48,90085","2,205136",,Non
AGER_OUEST_B,L10.207C,LC BOU,A13,W,"1,084",LOCAL,LOCAL-LC,LC BOU - Boulogne,,,EXPLOI,,,HORS_TUNNEL,"48,848076","2,231603",,Non
AGER_OUEST_B,L10.208D,NSE-001/BEL,A86OUEST,E,"76,0968",LOCAL,LOCAL-NICHE,Niche incendie NSE-001 (n°A07) - Tunnel de Belle-Rive,LC,,EXPLOI,,,BELLE-RIVE,"48,886131","2,165144",,Non
AGER_OUEST_B,L10.211G,NS/RW76S,A86OUEST,E,"76,0571",LOCAL,LOCAL-NICHE,Niche sécurité NSE-003 (n°A03) - PAU RW76S - Tunnel de Belle-Rive,LC,,EXPLOI,,,BELLE-RIVE,"48,882683","2,165594",,Non
AGER_OUEST_B,L10.212H,NS/RW76I,A86OUEST,I,"76,0759",LOCAL,LOCAL-NICHE,Niche sécurité NSI-004 (n°A06) - PAU RW76I - Tunnel de Belle-Rive,LC,,EXPLOI,,,BELLE-RIVE,"48,88437","2,165886",,Non
AGER_OUEST_B,L10.213J,NS/RW76Q,A86OUEST,E,"76,0752",LOCAL,LOCAL-NICHE,Niche sécurité NSE-002 (n°A05) - PAU RW76Q - Tunnel de Belle-Rive,LC,,EXPLOI,,,BELLE-RIVE,"48,884274","2,165361",,Non
AGER_OUEST_B,L10.214K,NS/RW76G,A86OUEST,I,"76,0565",LOCAL,LOCAL-NICHE,Niche sécurité NSI-005 (n°A04) - PAU RW76G - Tunnel de Belle-Rive,LC,,EXPLOI,,,BELLE-RIVE,"48,882618","2,166028",,Non
AGER_OUEST_B,L10.215L,NS/RW76U,A86OUEST,E,"76,0325",LOCAL,LOCAL-NICHE,Niche sécurité NSE-004 (n°A01) - PAU RW76U - Tunnel de Belle-Rive,LC,,EXPLOI,,,BELLE-RIVE,"48,88065","2,164558",,Non
AGER_OUEST_B,L10.216M,NS/RW76E,A86OUEST,I,"76,0326",LOCAL,LOCAL-NICHE,Niche sécurité NSI-004 (n°A02) - PAU RW76E - Tunnel de Belle-Rive,LC,,EXPLOI,,,BELLE-RIVE,"48,88056","2,164981",,Non
AGER_OUEST_B,L10.217N,NS/RW76W,A86OUEST,E,"76,0173",LOCAL,LOCAL-NICHE,Niche sécurité NSE-005 (n°P05) - PAU RW76W - Tunnel de Belle-Rive,LC,,EXPLOI,,,BELLE-RIVE,"48,879295","2,163781",,Non
AGER_OUEST_B,L10.218P,NS/RW76C,A86OUEST,I,"76,016",LOCAL,LOCAL-NICHE,Niche sécurité NSI-003 (n°P06) - PAU RW76C - Tunnel de Belle-Rive,LC,,EXPLOI,,,BELLE-RIVE,"48,87917","2,164197",,Non
AGER_OUEST_B,L10.219R,NS/RW76Y,A86OUEST,E,"76,0042",LOCAL,LOCAL-NICHE,Niche sécurité NSE-006 (n°P03) - PAU RW76Y - Tunnel de Belle-Rive,LC,,EXPLOI,,,BELLE-RIVE,"48,878246","2,163061",,Non
AGER_OUEST_B,L10.221T,NS/RW76A,A86OUEST,I,"76,0028",LOCAL,LOCAL-NICHE,Niche sécurité NSI-002 (n°P04) - PAU RW76A - Tunnel de Belle-Rive,LC,,EXPLOI,,,BELLE-RIVE,"48,87806","2,163436",,Non
AGER_OUEST_B,L10.222U,NS/RW75R,A86OUEST,E,"75,075",LOCAL,LOCAL-NICHE,Niche sécurité NSE-007 (n°P01) - PAU RW75R - Tunnel de Belle-Rive,LC,,EXPLOI,,,BELLE-RIVE,"48,876865","2,161606",,Non
AGER_OUEST_B,L10.223V,NS/RW75D,A86OUEST,I,"75,0745",LOCAL,LOCAL-NICHE,Niche sécurité NSI-001 (n°P02) - PAU RW75D - Tunnel de Belle-Rive,LC,,EXPLOI,,,BELLE-RIVE,"48,87646","2,161686",,Non
AGER_OUEST_B,L10.224W,NSE-001/JON,A86OUEST,E,"75,0479",LOCAL,LOCAL-NICHE,Niche NSE-001 (n°S07) - Tunnel de la Jonchère,LC,,H_EXPL,,,LA_JONCHERE,"48,875195","2,15969",,Non
AGER_OUEST_B,L10.225X,NSI-003/JON,A86OUEST,I,"75,0452",LOCAL,LOCAL-NICHE,Niche NSI-003 n°S08) - Tunnel de la Jonchère,LC,,H_EXPL,,,LA_JONCHERE,"48,87513","2,1601",,Non
AGER_OUEST_B,L10.226Y,NSI-002/JON,A86OUEST,I,"75,0247",LOCAL,LOCAL-NICHE,Niche incendie NSI-002 (n°S06) - Tunnel de la Jonchère,LC,,EXPLOI,,,LA_JONCHERE,"48,874043","2,158328",,Non
AGER_OUEST_B,L10.227A,NSE-003/JON,A86OUEST,E,"75,001",LOCAL,LOCAL-NICHE,Niche incendie NSE-003 (n°S04) - Tunnel de la Jonchère,LC,,EXPLOI,,,LA_JONCHERE,"48,871616","2,156027",,Non
AGER_OUEST_B,L10.228C,NSI-001/JON,A86OUEST,I,"75,001",LOCAL,LOCAL-NICHE,Niche incendie NSI-001 (n°S04BIS) - Tunnel de la Jonchère,LC,,EXPLOI,,,LA_JONCHERE,"48,872616","2,157183",,Non
AGER_OUEST_N,L10.229D,ST15.0,N315,Y,"3,015",LOCAL,LOCAL-ST,ST 15.0,,,EXPLOI,,L10.343N,SEVINES,"48,93144","2,302594",,Non
AGER_OUEST_N,L10.231F,TR15.0,N315,W,"1,035",LOCAL,LOCAL-TR,TR 15.0,,,EXPLOI,,,HORS_TUNNEL,"48,915493","2,309103",,Non
AGER_EST,L10.232G,STRN186,A86EST,E,"29,03",LOCAL,LOCAL-ST,ST RN186,S,N186,EXPLOI,,,HORS_TUNNEL,"48,860035","2,48895",,Non
AGER_EST,L10.233H,TRW1.642,A86EST,I,"30,031",LOCAL,LOCAL-TR,TR W1.642,,,EXPLOI,,,HORS_TUNNEL,"48,84956","2,490397",,Non
AGER_NORD,L10.234J,ST86.8,A86NORD,E,"18,04",LOCAL,LOCAL-ST,ST 86.8,,,EXPLOI,,,HORS_TUNNEL,"48,9286","2,417386",,Non
AGER_NORD,L10.235K,ST86.9,A86NORD,I,"20,02",LOCAL,LOCAL-ST,ST 86.9,,,EXPLOI,,L10.328V,HORS_TUNNEL,"48,916058","2,429236",,Non
AGER_NORD,L10.236L,ST86.10,A86NORD,E,"21,05",LOCAL,LOCAL-ST,ST 86.10,,,EXPLOI,,,HORS_TUNNEL,"48,91025","2,444911",,Non
AGER_NORD,L10.237M,ST86.11,A86NORD,E,"12,024",LOCAL,LOCAL-ST,ST 86.11,,,EXPLOI,,,HORS_TUNNEL,"48,928295","2,332697",,Non
AGER_EST,L10.238N,TRFR6,N104SUD,I,"23,05",LOCAL,LOCAL-TR,TR FR6,,,EXPLOI,,,HORS_TUNNEL,"48,646626","2,592922",,Non
AGER_SUD,L10.239P,TRRN6,N6SUD,Y,11,LOCAL,LOCAL-TR,TR RN6,,,EXPLOI,,,HORS_TUNNEL,"48,651936","2,527983",,Non
AGER_NORD,L10.241S,TRCHAPELLE,A1,W,0,LOCAL,LOCAL-TR,TR CHAPELLE,,,EXPLOI,,,HORS_TUNNEL,"48,901012","2,358908",,Non
AGER_NORD,L10.242T,ST3.21,A3,Y,"6,07",LOCAL,LOCAL-ST,ST 3.21,,,EXPLOI,,,HORS_TUNNEL,"48,894566","2,471633",,Non
AGER_NORD,L10.243U,TRA86.10,A86NORD,E,"22,07",LOCAL,LOCAL-TR,TR A86 BOBIGNY (TR-A86-10),,,EXPLOI,,,HORS_TUNNEL,"48,906612","2,45975",,Non
AGER_NORD,L10.244V,ST1.0,A1,W,1,LOCAL,LOCAL-ST,ST 1.0,,,EXPLOI,,,HORS_TUNNEL,"48,90933","2,358064",,Non
AGER_EST,L10.245W,ST4.10,A4,Y,"18,08",LOCAL,LOCAL-ST,ST 4.10,,,EXPLOI,,,HORS_TUNNEL,"48,830063","2,629925",,Non
AGER_OUEST_B,L10.246X,SC_CLA,A86OUEST,E,"59,048",LOCAL,LOCAL-SC,SC CLA - Clamart,,,EXPLOI,,,HORS_TUNNEL,"48,777145","2,221358",,Non
AGER_OUEST_B,L10.247Y,SBTE-SEV,N118NORD,W,0,LOCAL,LOCAL-LSP,SBTE-SEV - Pont de Sèvres - N118 W 0+0000,,,EXPLOI,,,HORS_TUNNEL,"48,827286","2,224694",,Non
AGER_OUEST_N,L10.249C,SC_COL,A86OUEST,E,"4,038",LOCAL,LOCAL-SC,SC COL - Colombes,,,EXPLOI,,,HORS_TUNNEL,"48,929165","2,240136",,Non
AGER_NORD,L10.251E,SC_GEN,A86OUEST,E,"8,06",LOCAL,LOCAL-SC,SC GEN - Genevilliers,E,D911,EXPLOI,,,HORS_TUNNEL,"48,938046","2,296053",,Non
AGER_OUEST_B,L10.252F,SC_SQY,N12,W,"27,058",LOCAL,LOCAL-SC,SC SQY - Saint Quentin en Yvelines,,,EXPLOI,,,HORS_TUNNEL,"48,79583","2,043136",,Non
AGER_OUEST_B,L10.253G,LTTV_MOZ,A86OUEST,E,"63,0409",LOCAL,LOCAL-SC,LTTV MOZ (Mozart),,,EXPLOI,,,HORS_TUNNEL,"48,780956","2,169214",,Non
AGER_OUEST_B,L10.254H,PI_REP,A12,W,"5,032",LOCAL,LOCAL-PI,PI REPUBLIQUE,,,EXPLOI,,,FONTENAY,"48,80637","2,052264",,Non
AGER_SUD,L10.255J,LC TIG,N104SUD,I,"28,02",LOCAL,LOCAL-LC,LC TIG - Tigery,,,EXPLOI,,,HORS_TUNNEL,"48,63559","2,535031",,Non
AGER_SUD,L10.257L,PL_ARCUEIL,A6A,W,"0,07",LOCAL,LOCAL-PL,PL ARC - Poste Police - Arcueil,,,EXPLOI,,,HORS_TUNNEL,"48,80843","2,341467",,Non
AGER_EST,L10.258M,ST4.25,A4,Y,"5,01",LOCAL,LOCAL-ST,ST 4.25 (Tronc Commun A4-A86),,,EXPLOI,,,HORS_TUNNEL,"48,819267","2,458928",,Non
AGER_EST,L10.259N,ST4.41,A4,Y,"7,08",LOCAL,LOCAL-ST,ST 4.41 (Tronc Commun A4-A86),,,EXPLOI,,,HORS_TUNNEL,"48,829567","2,486553",,Non
AGER_OUEST_N,L10.262S,LTTV COL,A86OUEST,I,6,LOCAL,LOCAL-LSP,LTTV COL (Colombes),,,EXPLOI,,,HORS_TUNNEL,"48,9354","2,26415",,Non
AGER_NORD,L10.263T,TAVERNY,A115,W,"7,02",LOCAL,LOCAL-LTU-USI,LTU TAVERNY - Local technique du Tunnel de Taverny,,,EXPLOI,,,TAVERNY,"49,022053","2,210567",,Non
AGER_OUEST_B,L10.264U,PONTCHARTRAIN,N12,Y,"37,026",LOCAL,LOCAL-LTU-USI,LTU PONTCHARTRAIN - Local technique du Tunnel Chennevières,,,EXPLOI,,,CHENNEVIERES,"48,798176","1,913153",,Non
AGER_OUEST_B,L10.265V,ADOUZE,A12,W,"5,032",LOCAL,LOCAL-LTU-USI,LTU ADOUZE - Local technique du Tunnel de Fontenay,,,EXPLOI,,,FONTENAY,"48,806396","2,052186",,Non
AGER_NORD,L10.266W,GENEVE,A86NORD,X,"15,061",LOCAL,LOCAL-LTU-USI,LTU GENEVE - Local technique du Tunnel de La Courneuve,,,EXPLOI,,,LA_COURNEUVE,"48,92262","2,381106",,Non
AGER_SUD,L10.267X,SP_DEPORTATION,A86SUD,I,"51,079",LOCAL,LOCAL-SP,Station de Pompage DEPORTATION - Tunnel de Fresnes,L,,EXPLOI,,,FRESNES,"48,760757","2,318497",,Non
AGER_SUD,L10.268Y,DANIELE,A86SUD,I,"51,044",LOCAL,LOCAL-LTU-USI,LTU DANIELE - Local technique du Tunnel de Fresnes (I),L,,EXPLOI,,,FRESNES,"48,760536","2,323197",,Non
AGER_OUEST_N,L10.269A,USINE-A1,A14,Y,"1,04",LOCAL,LOCAL-LTU-USI,LTU USINE A1 - Local technique Tunnel de Nanterre-La Défense,,,EXPLOI,,,LA_DEFENSE,"48,89295","2,234783",,Non
AGER_OUEST_B,L10.271D,SC_ORG,A13,Y,"25,0166",LOCAL,LOCAL-SC,SC ORG - Orgeval A13 - Y - 25.166,,,EXPLOI,,,HORS_TUNNEL,"48,92371","2,001803",,Non
AGER_OUEST_B,L10.272E,SC_SNO,A13,W,"18,038",LOCAL,LOCAL-SC,SC SNO - Saint Nom la Bretéche A13 - W - 18.380,,,EXPLOI,,,HORS_TUNNEL,"48,868298","2,031397",,Non
AGER_OUEST_B,L10.273F,SC_VAU,A13,W,"8,008",LOCAL,LOCAL-SC,SC VAU - Vaucresson - A13 W 8+0080,,,EXPLOI,,,HORS_TUNNEL,"48,832607","2,157236",,Non
AGER_OUEST_B,L10.274G,SBTI-SCO,A13,W,"4,0426",LOCAL,LOCAL-LSP,SBTI SCO - Sortie Saint-Cloud/Ville d'Avray - A13 W 4+0426,,,EXPLOI,,,HORS_TUNNEL,"48,839336","2,205347",,Non
AGER_SUD,L10.275H,SC_IGN,N118SUD,Y,"3,028",LOCAL,LOCAL-SC,SC IGN - Igny (N118 Y 3+0280),,,EXPLOI,,,HORS_TUNNEL,"48,748955","2,217278",,Non
AGER_SUD,L10.276J,SC_PAL,A10,W,"6,065",LOCAL,LOCAL-SC,SC PAL - Palaiseau (A10 W 6+0650),,,EXPLOI,,,HORS_TUNNEL,"48,718876","2,258192",,Non
AGER_OUEST_N,L10.277K,USINE-A2,A14,Y,"0,081",LOCAL,LOCAL-LTU-USI,LTU USINE A2 - Local technique Tunnel de Nanterre-La Défense,,,EXPLOI,,,LA_DEFENSE,"48,890903","2,242217",,Non
AGER_OUEST_N,L10.278L,USINE-A3,A14,Y,"0,069",LOCAL,LOCAL-LTU-USI,LTU USINE A3 - Local technique Tunnel de Nanterre-La Défense,,,EXPLOI,,,LA_DEFENSE,"48,89041","2,243539",,Non
AGER_OUEST_N,L10.279M,USINE-A4,A14,Y,"0,048",LOCAL,LOCAL-LTU,LTU USINE A4 - Local technique Tunnel de Nanterre-La Défense,,,EXPLOI,,,LA_DEFENSE,"48,889576","2,24615",,Non
AGER_OUEST_N,L10.281P,USINE-A5,A14,Y,"0,035",LOCAL,LOCAL-LTU-USI,LTU USINE A5 - Local technique Tunnel de Nanterre-La Défense,,,EXPLOI,,,LA_DEFENSE,"48,889015","2,247681",,Non
AGER_OUEST_N,L10.282R,USINE-A6,A14,Y,"0,012",LOCAL,LOCAL-LTU-USI,LTU USINE A6 - Local technique Tunnel de Nanterre-La Défense,,,EXPLOI,,,LA_DEFENSE,"48,88825","2,250586",,Non
AGER_OUEST_N,L10.283S,USINE-A7,A14,W,"0,016",LOCAL,LOCAL-LTU-USI,LTU USINE A7 - Local technique Tunnel de Nanterre-La Défense,,,EXPLOI,,,LA_DEFENSE,"48,887733","2,249772",,Non
AGER_OUEST_N,L10.284T,USINE-A8,A14,W,"0,057",LOCAL,LOCAL-LTU-USI,LTU USINE A8 - Local technique Tunnel de Nanterre-La Défense,,,EXPLOI,,,LA_DEFENSE,"48,888943","2,244361",,Non
AGER_OUEST_N,L10.285U,USINE-A9,A14,W,"0,048",LOCAL,LOCAL-LTU,LTU USINE A9 - Local technique Tunnel de Nanterre-La Défense,,,EXPLOI,,,LA_DEFENSE,"48,88898","2,245586",,Non
AGER_OUEST_N,L10.286V,USINE-A11,A14,W,"0,097",LOCAL,LOCAL-LTU-USI,LTU USINE A11- Local technique Tunnel de Nanterre-La Défense,,,EXPLOI,,,LA_DEFENSE,"48,89058","2,239408",,Non
AGER_OUEST_N,L10.287W,USINE-A12,A14,Y,"1,075",LOCAL,LOCAL-LTU,LTU USINE A12- Local technique Tunnel de Nanterre-La Défense,,,EXPLOI,,,LA_DEFENSE,"48,894287","2,230481",,Non
AGER_OUEST_N,L10.288X,X-NORD,A14,Y,"4,02",LOCAL,LOCAL-LTU-USI,LTU X NORD - Local technique Tunnel de Nanterre-La Défense,,,EXPLOI,,,LA_DEFENSE,"48,90352","2,198367",,Non
AGER_OUEST_N,L10.289Y,STATION-B,A14,W,"1,09",LOCAL,LOCAL-LTU,LTU STATION B - Tunnel de Nanterre-La Défense,,,EXPLOI,,,LA_DEFENSE,"48,89502","2,228086",,Non
AGER_OUEST_N,L10.291C,B-SUD,A14,W,"1,09",LOCAL,LOCAL-LTU-USI,LTU B SUD (B32 - B34) - Tunnel de Nanterre-La Défense,,,EXPLOI,,,LA_DEFENSE,"48,894825","2,227936",,Non
AGER_OUEST_N,L10.292D,C-NORD,A14,Y,"3,01",LOCAL,LOCAL-LTU-USI,LTU C NORD - C34 - Tunnel de Nanterre-La Défense,,,EXPLOI,,,LA_DEFENSE,"48,89901","2,215122",,Non
AGER_OUEST_N,L10.293E,D-NORD,A14,Y,"3,08",LOCAL,LOCAL-LTU-USI,LTU D NORD (D31) - Tunnel de Nanterre-La Défense,,,EXPLOI,,,LA_DEFENSE,"48,90135","2,205067",,Non
AGER_OUEST_N,L10.294F,C-SUD,A14,W,"3,01",LOCAL,LOCAL-LTU-USI,LTU C SUD - C31 - Tunnel de Nanterre-La Défense,,,EXPLOI,,,LA_DEFENSE,"48,898296","2,215936",,Non
AGER_OUEST_N,L10.295G,D-SUD,A14,W,"3,08",LOCAL,LOCAL-LTU-USI,LTU D SUD (D32) - Tunnel de Nanterre-La Défense,,,EXPLOI,,,LA_DEFENSE,"48,900574","2,205942",,Non
AGER_OUEST_N,L10.296H,B-NORD,A14,Y,"1,09",LOCAL,LOCAL-LTU-USI,LTU B NORD (B31 - B33) - Tunnel de Nanterre-La Défense,,,EXPLOI,,,LA_DEFENSE,"48,895218","2,228236",,Non
AGER_OUEST_N,L10.297J,JULES-QUENTIN,A86OUEST,E,"78,07",LOCAL,LOCAL-LTU-USI,LTU JULES QUENTIN - Tunnel de Nanterre-La Défense,L,,EXPLOI,,,NANTERRE_CENTRE,"48,89495","2,191475",,Non
AGER_OUEST_N,L10.298K,FAIDHERBE,A86OUEST,I,"79,039",LOCAL,LOCAL-LTU-USI,LTU FAIDHERBE - Tunnel de Nanterre-La Défense,L,,EXPLOI,,,NANTERRE_CENTRE,"48,89763","2,197972",,Non
